iteration,state,num_high_quality,high_quality_percent
27300,0.7785835232275704,107.12,53.56
27400,0.7787829996740129,107.24,53.62
27500,0.778973671143813,107.3,53.65
27600,0.7791727503765864,107.38,53.69
27700,0.7793676476914331,107.5,53.75
27800,0.7795587058403909,107.58,53.79
27900,0.7797507405383048,107.69,53.845
28000,0.7799420082990638,107.78,53.89
28100,0.7801369027240151,107.87,53.935
28200,0.7803309298306453,107.92,53.96
28300,0.7805196043541496,108.02,54.01
28400,0.7807056691758244,108.08,54.04
28500,0.7808935059086218,108.13,54.065
28600,0.7810816355860355,108.21,54.105
28700,0.7812685842353533,108.29,54.145
28800,0.7814562160014655,108.35,54.175
28900,0.7816353348845192,108.43,54.215
29000,0.7818174392153672,108.47,54.235
29100,0.7819995470209329,108.53,54.265
29200,0.7821820708868812,108.56,54.28
29300,0.7823637041527743,108.63,54.315
29400,0.7825397004657725,108.74,54.37
29500,0.7827191740741334,108.83,54.415
29600,0.7828954922995399,108.89,54.445
29700,0.7830705804824799,108.96,54.48
29800,0.7832462020762955,109.05,54.525
29900,0.7834257818634268,109.11,54.555
30000,0.7835997160753899,109.13,54.565
30100,0.7837776103324569,109.18,54.59
30200,0.7839504562935596,109.24,54.62
30300,0.7841227569702558,109.32,54.66
30400,0.7842953806751926,109.4,54.7
30500,0.7844706111794547,109.52,54.76
30600,0.7846391842245736,109.58,54.79
30700,0.7848080611727561,109.66,54.83
30800,0.7849782617023908,109.67,54.835
30900,0.7851485513368627,109.73,54.865
31000,0.785313981168107,109.77,54.885
31100,0.7854818295654534,109.81,54.905
31200,0.7856536440563889,109.87,54.935
31300,0.785818920414414,109.93,54.965
31400,0.7859881754623838,109.97,54.985
31500,0.786150685788604,110.0,55.0
31600,0.7863169807185574,110.04,55.02
31700,0.7864793170825085,110.07,55.035
31800,0.7866473013329873,110.11,55.055
31900,0.7868062096460787,110.15,55.075
32000,0.7869708843051836,110.19,55.095
32100,0.7871313567908693,110.29,55.145
32200,0.7872948622520254,110.33,55.165
32300,0.7874590645502897,110.41,55.205
32400,0.7876212125721729,110.47,55.235
32500,0.787781359858501,110.52,55.26
32600,0.7879422093287698,110.58,55.29
32700,0.7880983057192735,110.62,55.31
32800,0.7882571653625463,110.7,55.35
32900,0.7884133003644155,110.77,55.385
33000,0.7885724986240059,110.86,55.43
33100,0.7887257593743001,110.9,55.45
33200,0.7888834750685372,110.94,55.47
33300,0.7890353621123196,110.99,55.495
33400,0.7891931368709395,111.04,55.52
33500,0.7893497658470244,111.13,55.565
33600,0.7895008733833889,111.19,55.595
33700,0.7896554136047375,111.24,55.62
33800,0.7898089153239697,111.31,55.655
33900,0.7899571802871168,111.4,55.7
34000,0.7901080539209608,111.46,55.73
34100,0.7902600021208555,111.52,55.76
34200,0.7904099824216188,111.55,55.775
34300,0.7905603356753133,111.6,55.8
34400,0.7907092617792648,111.68,55.84
34500,0.7908588086446161,111.75,55.875
34600,0.7910085671463527,111.82,55.91
34700,0.7911579127692417,111.89,55.945
34800,0.7913031229014211,111.95,55.975
34900,0.7914515296490946,111.97,55.985
35000,0.7915990906841879,112.02,56.01
35100,0.7917460229373744,112.09,56.045
35200,0.7918922192818747,112.13,56.065
35300,0.7920357148697237,112.21,56.105
35400,0.7921804805676207,112.27,56.135
35500,0.7923250859383141,112.31,56.155
35600,0.7924710492848458,112.37,56.185
35700,0.7926165463608547,112.46,56.23
35800,0.7927610592771573,112.5,56.25
35900,0.7929088437751947,112.53,56.265
36000,0.7930532824974271,112.56,56.28
36100,0.793191311006699,112.6,56.3
36200,0.7933312841099288,112.66,56.33
36300,0.7934738603952026,112.71,56.355
36400,0.7936158426448026,112.74,56.37
36500,0.7937561535443729,112.77,56.385
36600,0.7938938259107607,112.84,56.42
36700,0.7940268846788768,112.9,56.45
36800,0.79416515142768,112.95,56.475
36900,0.794306956335739,113.04,56.52
37000,0.7944456355119663,113.12,56.56
37100,0.7945799510830802,113.19,56.595
37200,0.7947120895145023,113.24,56.62
37300,0.7948472017077632,113.26,56.63
37400,0.7949825645595945,113.3,56.65
37500,0.7951172304422868,113.34,56.67
37600,0.7952542377559518,113.38,56.69
37700,0.7953904242340998,113.43,56.715
37800,0.7955239159125452,113.47,56.735
37900,0.7956583633344622,113.51,56.755
38000,0.7957927048066888,113.53,56.765
38100,0.7959274556791804,113.61,56.805
38200,0.796056760838545,113.65,56.825
38300,0.7961896253546931,113.71,56.855
38400,0.7963224927684692,113.79,56.895
38500,0.7964555569254871,113.83,56.915
38600,0.7965866259967774,113.85,56.925
38700,0.796716795097129,113.91,56.955
38800,0.7968469012982966,113.99,56.995
38900,0.7969788509128964,114.01,57.005
39000,0.7971089784516596,114.06,57.03
39100,0.797238365587603,114.08,57.04
39200,0.7973661216319858,114.11,57.055
39300,0.7974949018330101,114.13,57.065
39400,0.7976213891334529,114.19,57.095
39500,0.7977483831651102,114.21,57.105
39600,0.7978754178583688,114.27,57.135
39700,0.7980029548377048,114.37,57.185
39800,0.7981332110822418,114.42,57.21
